Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Output_Current
0.0003751655787285152,0.0009507635921035064,0.0007322619478695938,0.0005990598257128397,0.0001568626218019941,0.00015683852581586645,5.9025528556031264e-05,0.0008663099696291604,0.0006015138967314657,0.0007083645052182496,2.1563909801506647e-05,0.0009699399423098324,0.0008326101981596214,0.0002131267715675979,0.00018264314223989352,0.00018422110534358039,0.00030493800071657826,0.0005252316752006056,0.00043251307362347373,0.00029193791105784395,0.0006122410418276571,0.0001403543667913898,0.000292852503886683,0.00036699548145039805,0.000456613914232819,0.0007853907854316207,0.0002004741083762014,0.000514720203975198,0.0005928221542931806,4.740396230727773e-05,0.000607937307049537,0.00017135359956360426,6.598654139229424e-05,0.00094893665171608,0.000965666401041485,0.0008085889507683448,0.00030530915540419735,9.857444189237749e-05,0.0006845487934856448,0.00044071234124586176,0.00012291619660993408,0.000495681733201159,3.535413259410318e-05,0.0009094110816767034,0.000259521201618417,0.0006628597620696281,0.0003123993650133216,0.000520547953156633,0.0005471635690639364,0.00018566960107000154,0.0009696150431367941,0.0007753576905377536,0.000939559442622625,0.0008949325230772213,0.0005983020788322741,0.0009219523607880938,8.940400954986758e-05,0.00019678687955672607,4.618206162162753e-05,0.00032600500043250113,0.0003892886123997926,0.0002720776827421221,0.0008289087716427775,0.00035739657336689574,0.02992966775470052
0.00028165357517769343,0.0005431533870750903,0.0001417833007497879,0.0008023947837732857,7.547609303609106e-05,0.0009869000496639168,0.0007724725245273608,0.00019951696585263824,6.516595006478797e-06,0.0008156459670263795,0.0007071504865037696,0.0007292781608729465,0.0007714990763392599,7.497060708235628e-05,0.0003591072628157284,0.00011675319046560459,0.000863240322449718,0.0006236748287007305,0.0003315671268277966,6.449479193573762e-05,0.0003116713393939466,0.00032585813870472034,0.0007298765721597261,0.000637919913883858,0.0008873255298337503,0.0004727427102367874,0.00012047465169236342,0.0007135315424357721,0.0007610242635682806,0.0005617159203719268,0.0007711962127746066,0.0004943018007680265,0.0005232100965526121,0.0004281134773401911,2.6393707617351097e-05,0.00010878353556631115,3.2397756501047517e-05,0.0006367740008525167,0.0003150416250952504,0.0005090621204735382,0.000907658907452167,0.0002500429369197261,0.00041097254011259414,0.0007557955874045058,0.00022956936732613085,7.79029299189642e-05,0.0002904617014608543,0.00016206006596675043,0.0009297679546902306,0.0008083122591848527,0.0006337703527539132,0.0008715891295975301,0.0008038684048222155,0.00018738348882714982,0.0008926664394914879,0.0005398028996737352,0.0008076327150088986,0.0008961952086235698,0.00031868547149689207,0.00011094187260314909,0.00022870722737939976,0.00042768068083763014,0.0008181967511565707,0.0008608698526730872,0.031855198757086964
7.945178400659513e-06,0.0005112365552749882,0.0004179935921456303,0.00022288570266025954,0.00012074550196634913,0.0003382775562322244,0.0009429667942086068,0.00032387972908873454,0.0005192718311216228,0.0007033159399362828,0.00036426597277691475,0.0009718103006382398,0.0009624848476471692,0.0002525305135295388,0.0004977512573864931,0.000301577431506953,0.0002855556538830902,3.785006040717826e-05,0.000609954769645917,0.0005031763442056327,5.2427272498739364e-05,0.00027936781777237487,0.0009083576200806871,0.00024032232877630548,0.00014574997721913187,0.0004899633075172856,0.0009856648036564901,0.00024281321623998895,0.0006724634118584728,0.0007618579957133889,0.00023839990644840728,0.0007284881322632478,0.000368415349586534,0.000632673524762986,0.0006338961810501339,0.0005362389093906838,9.11994802843539e-05,0.0008354671930936488,0.00032145928490676416,0.0001873319918894544,4.173436641320915e-05,0.0005913020502450537,0.0006778867974804402,1.75712410989283e-05,0.0005125809652409818,0.00022726927942274004,0.0006455276176190405,0.00017519206257598648,0.0006912468003643636,0.00038734861095423694,0.0009367932587479979,0.00013838342320184727,0.0003417252846992083,0.00011436004771934849,0.0009247689246602843,0.0008774620140276001,0.0002586836860874405,0.000660324061988145,0.0008174049780010147,0.0005556456107878629,0.0005301209277776505,0.00024261043860955125,9.400966503809332e-05,0.0008973185421953736,0.029605303892627964
0.0009005176391061673,0.0006334683558159948,0.00033969076125765204,0.0003498603650380483,0.0007262297231913692,0.0008972131496926246,0.0008871993378408523,0.0007800956703117663,0.0006423896145081336,8.505582503005379e-05,0.00016246708538051916,0.0008986556343385523,0.0006068226305999305,1.018785456501302e-05,0.00010237007132316608,0.0006638382673389479,6.056522262372468e-06,0.00016164724336608117,0.0005491850555772196,0.0006922033024950007,0.000652309298243098,0.00022504504015109924,0.0007124670421261884,0.0002380118384093033,0.0003260742984611085,0.0007467449137129063,0.0006499832661481676,0.0008493741870836839,0.0006579552794080431,0.0005687402947321362,9.458109306026439e-05,0.00036834808725637417,0.00026593716531404376,0.00024474565373570456,0.0009730375441976933,0.0003937046269420937,0.0008921545086219363,0.0006315074873712658,0.0007950164922381069,0.000503134456012087,0.0005773269807417328,0.0004930251761250451,0.00019604774481024647,0.0007227296631462439,0.000281491590078415,2.529165046502239e-05,0.0006458268236112607,0.0001779335687276419,0.0009405181257685615,0.0009539746484255849,0.0009149495258302282,0.00037078854155518903,1.6441159912338563e-05,0.0009283902440251377,0.0004287559641689971,0.000966688164224626,0.0009636563571121638,0.0008531564460118928,0.00029515444317751617,0.0003857126308733234,0.0008512855348453401,0.00031760508315112145,0.0001703232539394064,0.0005572444611958918,0.03391834446418769
0.0009362186193866203,0.0006963337668782981,0.0005704911089192757,9.807931727699777e-05,0.0006153922194724707,0.000990063796254159,0.0001409439312212875,0.0005188113227113731,0.0008774956988560276,0.0007410278491364503,0.0006973187252542728,0.0007027815999031223,0.0003601316600685355,0.00029429825242022895,0.0008095517943230352,0.0008103032812845017,0.0008672052462615237,0.0009133273120039149,0.0005118310564620769,0.0005020147783925125,0.0007984968837878084,0.0006503139668469875,0.0007022649103804457,0.000795996876766665,0.0008901153364757489,0.00033865716169468436,0.00037620736968730414,9.488795790102814e-05,0.0005787018608551779,3.690633152294534e-05,0.0004661324201143278,0.0005431019900728691,0.0002872547108761562,0.0005912424273084418,3.146974968911038e-05,3.83108405604652e-05,0.0008227779600989987,0.0003608304507698517,0.0001279334521392329,0.0005227210167947497,0.0007702235595455124,0.00021660520646934634,0.0006232675853431813,8.626211752877424e-05,5.263003944743909e-05,0.00053182327693658,0.0005410944864884965,0.0006377924715967084,0.000726365242388939,0.0009758762273830722,0.0005167840479528942,0.0003236335164683048,0.0007953910085739351,0.0002715614190108122,0.0004395324492849305,7.93779249609237e-05,2.6325392672042058e-05,0.0009626857662632472,0.0008361441403916937,0.0006962782318876043,0.00040954399146985566,0.00017412102575077495,0.00015728060562841497,0.0002509926552664308,0.032809537399539596
0.0005496774380414144,0.0007148813267773623,0.0006605371793410136,0.00028065396304899695,0.000954910415382531,0.0007381590197790729,0.0005547996984588894,0.000612109025488118,0.0004201804623653622,0.00024848325851165634,0.00035661670597261037,0.0007580882643539048,1.5379095141126114e-05,0.00011695656786640933,4.6956639379731e-05,4.1688073516651166e-05,0.0008556051234269963,0.0007039542015206437,0.00047469965525823794,9.873632649035049e-05,0.0004921242592417156,0.0004739982990097852,0.00017402866804010518,0.0004344177975887351,0.0003991062296629761,0.0006162342479541644,0.0006354585572167763,4.625870576227247e-05,0.0003752380020118448,0.0006262340557985222,0.0005036331223215077,0.0008566333513471341,0.0006590349379873261,0.00016377149265434828,7.149817865302942e-05,0.0006427768589281094,2.7484799231080196e-05,0.0005861898056921899,0.0009402900111835327,0.0005758987036980031,0.00038878175628031543,0.0006436449302239109,0.0004587946376010252,0.000546071172526619,0.0009415233439677488,0.00038671653516297356,0.0009612293732600904,0.0009054452913141078,0.00019659534365450715,7.02919395742903e-05,0.00010167722337604923,1.920360382589818e-05,9.534851779517247e-05,0.0006833237666429405,7.211745981176877e-05,0.0003196566546634676,0.0008450304356584852,2.4248663800090042e-05,0.000814654014106347,0.0002825729199986266,0.0001190466627940346,0.0006970404281987865,0.0006293139039331042,0.0008775945415135261,0.02958330564378812
0.000735335972760082,0.0008036774494544638,0.00028275253799873524,0.00017826210423594311,0.0007508641368892176,0.0008070279045279969,0.0009905146368586726,0.0004132050592345151,0.00037264606770699043,0.000776636547781255,0.0003414627367127649,0.0009308265682779613,0.0008585543390911689,0.0004295650333476434,0.000751120196723706,0.0007547883312105977,0.00010402074496709669,0.0009026503537728872,0.0005057471200754093,0.0008266310086416339,0.0003207295514295812,0.0008956277052677043,0.00038981247705542903,1.1826813828818063e-05,0.0009054765944428446,9.219539010934743e-05,0.0003199943239528245,0.0009501119050837543,0.0009506565397906187,0.000573864450235163,0.0006322053749576296,0.0004489970764563415,0.00029391756092636654,0.0003293358808245461,0.0006728459376209615,0.0007526221549082425,0.0007917874646821228,0.0007898285246517594,9.211489694564168e-05,0.0004949258843978789,5.850120125662764e-05,0.0005499793534414119,0.0004420889708720037,0.0008878164785755415,0.00035156409753952665,0.00011794994941117826,0.00014384869037078302,0.0007617491210857549,0.0006185998452529448,0.00010202155344666746,8.502269930888245e-05,0.000701268162327661,7.369024335782934e-05,0.000822038199231066,0.0007065359849293398,8.226743186125787e-05,8.575287637110673e-05,0.0009866529389226744,0.0003748965249603643,0.0003712715049198241,0.0008129867676902452,0.000947301328806475,0.000986015062759048,0.0007536248070736828,0.035048609151608213
0.0003768833259453849,8.44172159819701e-05,0.0007773697690115095,0.0005588458454860694,0.00042479778723772936,0.0009064480307096413,0.0001120862848238452,0.0004931324791865683,1.2342291122651652e-05,0.0004691919813521322,5.7246972406155516e-05,0.00011969909835180385,0.00011840872053032778,0.0006495610918139476,0.000746298834386158,0.0005837853963320625,0.0009622103759260675,0.00037549570894418043,0.0002864263741955789,0.000868730529061271,0.0002243722426809332,0.0009632593169011708,1.3142320215126527e-05,0.0009699089478809315,4.4116752038625535e-05,0.0008912519705843731,0.0005281734079772136,0.0009929718313231811,7.472276817066347e-05,0.0005543004301169196,0.00096933323308348,0.0005235747463259787,0.0006297692394971274,0.0006960529402956327,0.00045508652370300555,0.0006279305220039795,0.0005847299976111772,0.0009012568524804981,4.6400933961116415e-05,0.0002816822264026381,0.0009504610725924823,0.0008903735201070256,0.0004562010960329273,0.0006205124652037353,0.0002781038017981516,0.00018893303856403756,0.0004642347065350422,0.00035399887579802683,0.0005840724557390213,7.865690232801985e-05,0.0009744204128585005,0.0009862245337351233,0.0006984635523057255,0.0005365602699777763,0.0003102180886700415,0.0008139812246872419,0.0006850464413813255,0.00016345432240554643,0.0009110162573093487,0.0008227147056802459,0.0009498501133786322,0.0007259937888799717,0.0006138017807398541,0.0004188247932543283,0.03443153353602096
0.0009327957548706594,0.0008661978256109081,4.617345143608322e-05,2.7340607522754755e-05,0.0003770869035111716,0.0008107427774510512,0.0009872888531856296,0.00015126647421242467,0.0005945365846367831,0.00038150996577439056,0.0009699444834167887,0.000842276804212573,0.0008384903760064268,0.0004692244666351754,0.0004154046828353276,0.0002741336648587756,5.731912115427619e-05,0.0008648576538787982,0.0008130881081209476,0.0009997179556128445,0.0009966402002368315,0.0005558762738970249,0.0007692184277653301,0.0009448209641525457,0.0008497977432867341,0.0002481007536414545,0.0004510935911747835,0.0001300302557363435,0.0009540969762314638,0.0006065684598164292,0.00022941416269795927,0.000672028983721451,0.000618510112217438,0.0003588045553148077,0.00011444403460742941,0.0006719016223972069,0.0005207873932028896,0.0007725460733439038,0.0005206433376108815,0.0008523293188182217,0.0005523549319357111,0.000561377033563851,0.0008767769490556868,0.0004040793833461847,0.0001348812132221901,2.9753893637025637e-05,0.0007553821184179455,0.0006206892418021113,0.0007043756883311244,0.00021375119734740183,0.000137235104111183,1.553012100221405e-05,0.0003512369712477904,0.0005903277691677785,0.00039285180105463267,0.0004380374471017054,0.0009042545357992547,0.00034890721155627713,0.000514475499670651,0.000783869359728402,0.000397146239538949,0.0006224646135276457,0.0008625013450379985,0.0009495711030339846,0.03571888052705262
0.0001479264074481089,0.000926661037536333,0.0004926241767864587,0.00025898614391065943,0.00045967662048202314,0.0009800525427101916,0.0004931254758988768,0.00032942285867722075,0.0006337674534624091,0.0002409054731594149,7.678746478055526e-05,0.0001297508421887386,0.00012891779311881467,0.00015275079081878207,0.00013968834547676073,0.0006412338700584114,0.0001826982043147457,0.0003463216160405394,0.0008968916214961059,0.00047448767862260955,0.0006678901807825062,0.0001731475513304282,0.0001930967297898621,4.182774765021239e-05,0.0001697661280090924,0.00027931174869292674,0.0001778334737924701,8.961383122329856e-05,0.00012151523522950022,0.0004613179892646931,0.00020712738468738675,0.00036490559118702745,0.0005039138535840021,0.000690704433800736,4.027282770125784e-05,0.0007996109885101337,0.000628272489101417,8.267727291692304e-05,0.0008737050454826706,0.0009209515281312815,6.20168818950089e-05,0.00027760077049905656,0.0008063950785132684,0.0007485114306932748,0.00018533649833702096,0.00021013997401337362,0.0003711016306885907,0.0004850384622058304,0.0006186365167587658,0.0003695447259302027,0.0004630721814170148,0.0007477234671956228,3.76465196877073e-05,0.0002531845073996768,0.0007136362362986679,0.0008953116308495123,0.0005121657646735506,0.0005325813717800504,0.00010806483932843629,0.00044796495445663127,0.0005330846491885682,0.00024322803313109496,0.00026997398771843163,0.0003779068789415181,0.02589000543945646
